"no_heading_1"	"no_heading_2"	"no_heading_3"	"no_heading_4"	"no_heading_5"	"no_heading_6"	"no_heading_7"	"no_heading_8"	"no_heading_9"	"no_heading_10"	"no_heading_11"	"no_heading_12"	"no_heading_13"	"no_heading_14"	"no_heading_15"	"no_heading_16"	"no_heading_17"	"no_heading_18"	"no_heading_19"	"no_heading_20"	"no_heading_21"	"no_heading_22"	"no_heading_23"
"U(OH)4"	4.201658154478395e-08	"pH"	5.000000000000000e+00	"pe"	-4.453837784571223e+00	"PO2"	-8.000000000000000e+01	"PH2"	-1.018844529385179e+00	"temp"	2.820000000000000e+01	1.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	4.201656018488830e-08	"pH"	5.000000000000000e+00	"pe"	-4.353335386596772e+00	"PO2"	-7.959799000000000e+01	"PH2"	-1.219849325334082e+00	"temp"	2.820000000000000e+01	1.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	4.201650995345198e-08	"pH"	5.000000000000000e+00	"pe"	-3.448812807272476e+00	"PO2"	-7.597989900000000e+01	"PH2"	-3.028894483982673e+00	"temp"	2.820000000000000e+01	1.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	4.201622976534420e-08	"pH"	5.000000000000000e+00	"pe"	-2.443787798262673e+00	"PO2"	-7.195979900000000e+01	"PH2"	-5.038944502002281e+00	"temp"	2.820000000000000e+01	1.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	4.201363455859454e-08	"UO2+"	1.782958774841326e-12	"pH"	5.000000000000000e+00	"pe"	-1.438762432652644e+00	"PO2"	-6.793969800000001e+01	"PH2"	-7.048995233222337e+00	"temp"	2.820000000000000e+01	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	4.199330762115548e-08	"UO2+"	1.808256856648666e-11	"UO2F+"	1.969117551107597e-12	"pH"	5.000000000000000e+00	"pe"	-4.337364014244988e-01	"PO2"	-6.391959800000000e+01	"PH2"	-9.059047295678628e+00	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	4.147036081600881e-08	"UO2F+"	1.988810431079529e-10	"UO2+"	1.806521629047647e-10	"pH"	5.000000000000000e+00	"pe"	5.712888562147425e-01	"PO2"	-5.989949700000000e+01	"PH2"	-1.106909781095711e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	2.163645353121643e-08	"UO2F+"	1.061616179642863e-08	"UO2HPO4"	2.644523841105141e-09	"pH"	5.000000000000000e+00	"pe"	1.576313855935568e+00	"PO2"	-5.587939700000000e+01	"PH2"	-1.307914781039876e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"UO2F+"	2.261177590945388e-08	"UO2HPO4"	5.622401903319590e-09	"UO2F2"	5.101487640585572e-09	"pH"	5.000000000000000e+00	"pe"	2.581339105908286e+00	"PO2"	-5.185929600000000e+01	"PH2"	-1.508919831034420e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"UO2F+"	2.040413537708251e-08	"UO2HPO4"	5.075385440700610e-09	"UO2F2"	4.603350158751155e-09	"pH"	5.000000000000000e+00	"pe"	2.078826355800975e+00	"PO2"	-5.386934700000000e+01	"PH2"	-1.408417281012957e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"UO2F+"	1.666765678827736e-08	"U(OH)4"	1.068132344983726e-08	"UO2HPO4"	4.148275079557476e-09	"pH"	5.000000000000000e+00	"pe"	1.827570105839205e+00	"PO2"	-5.487437200000000e+01	"PH2"	-1.358166031020604e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	1.579621596190884e-08	"UO2F+"	1.382187825245702e-08	"UO2HPO4"	3.441457299238845e-09	"pH"	5.000000000000000e+00	"pe"	1.701942105882359e+00	"PO2"	-5.537688400000000e+01	"PH2"	-1.333040431029234e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"UO2F+"	1.666765678827736e-08	"U(OH)4"	1.068132344983726e-08	"UO2HPO4"	4.148275079557476e-09	"pH"	5.000000000000000e+00	"pe"	1.827570105839205e+00	"PO2"	-5.487437200000000e+01	"PH2"	-1.358166031020604e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"UO2F+"	1.531388814236458e-08	"U(OH)4"	1.310552241278816e-08	"UO2HPO4"	3.812108939619974e-09	"pH"	5.000000000000000e+00	"pe"	1.764756105859069e+00	"PO2"	-5.512562800000000e+01	"PH2"	-1.345603231024576e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"UO2F+"	1.458275466939344e-08	"U(OH)4"	1.442172257072007e-08	"UO2HPO4"	3.630498137054870e-09	"pH"	5.000000000000000e+00	"pe"	1.733349105870332e+00	"PO2"	-5.525125600000000e+01	"PH2"	-1.339321831026829e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
