"no_heading_1"	"no_heading_2"	"no_heading_3"	"no_heading_4"	"no_heading_5"	"no_heading_6"	"no_heading_7"	"no_heading_8"	"no_heading_9"	"no_heading_10"	"no_heading_11"	"no_heading_12"	"no_heading_13"	"no_heading_14"	"no_heading_15"	"no_heading_16"	"no_heading_17"	"no_heading_18"	"no_heading_19"	"no_heading_20"	"no_heading_21"
"Cr(OH)2+"	1.279865874408123e-09	"CrOH+2"	1.274340187625850e-09	"Cr+3"	2.798741016108237e-11	"pH"	5.824120600000000e+00	"pe"	7.887888511161428e+00	"PO2"	-2.733668300000000e+01	"PH2"	-2.735053832085048e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303277946064167e-09	"Cr(OH)2+"	1.249933735463366e-09	"Cr+3"	2.997353750689143e-11	"pH"	5.804020100000000e+00	"pe"	7.807486470345215e+00	"PO2"	-2.773869300000000e+01	"PH2"	-2.714953323921806e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280189304511075e-09	"CrOH+2"	1.274662221341873e-09	"Cr+3"	2.799448275397529e-11	"pH"	5.824120600000000e+00	"pe"	7.787386011161423e+00	"PO2"	-2.773869300000000e+01	"PH2"	-2.714953332085047e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303422984252501e-09	"Cr(OH)2+"	1.250072837127183e-09	"Cr+3"	2.997687317863460e-11	"pH"	5.804020100000000e+00	"pe"	7.706983720345212e+00	"PO2"	-2.814070400000000e+01	"PH2"	-2.694852773921805e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280350903355678e-09	"CrOH+2"	1.274823122494721e-09	"Cr+3"	2.799801650927306e-11	"pH"	5.824120600000000e+00	"pe"	7.686883261161419e+00	"PO2"	-2.814070400000000e+01	"PH2"	-2.694852782085046e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303495435497001e-09	"Cr(OH)2+"	1.250142322886570e-09	"Cr+3"	2.997853945406040e-11	"pH"	5.804020100000000e+00	"pe"	7.606481220345209e+00	"PO2"	-2.854271400000000e+01	"PH2"	-2.674752273921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280431628990019e-09	"CrOH+2"	1.274903499601757e-09	"Cr+3"	2.799978177336697e-11	"pH"	5.824120600000000e+00	"pe"	7.586380761161416e+00	"PO2"	-2.854271400000000e+01	"PH2"	-2.674752282085046e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303531624328762e-09	"Cr(OH)2+"	1.250177030481627e-09	"Cr+3"	2.997937174564444e-11	"pH"	5.804020100000000e+00	"pe"	7.505978720345210e+00	"PO2"	-2.894472400000000e+01	"PH2"	-2.654651773921805e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280471951266403e-09	"CrOH+2"	1.274943647789524e-09	"Cr+3"	2.800066351889029e-11	"pH"	5.824120600000000e+00	"pe"	7.485878261161416e+00	"PO2"	-2.894472400000000e+01	"PH2"	-2.654651782085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303549699614185e-09	"Cr(OH)2+"	1.250194365931738e-09	"Cr+3"	2.997978745146326e-11	"pH"	5.804020100000000e+00	"pe"	7.405476220345210e+00	"PO2"	-2.934673400000000e+01	"PH2"	-2.634551273921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280492091201756e-09	"CrOH+2"	1.274963700772113e-09	"Cr+3"	2.800110392799989e-11	"pH"	5.824120600000000e+00	"pe"	7.385375761161416e+00	"PO2"	-2.934673400000000e+01	"PH2"	-2.634551282085046e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303558727513790e-09	"Cr(OH)2+"	1.250203024312465e-09	"Cr+3"	2.997999508029487e-11	"pH"	5.804020100000000e+00	"pe"	7.304973720345209e+00	"PO2"	-2.974874400000000e+01	"PH2"	-2.614450773921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280502150341559e-09	"CrOH+2"	1.274973716482285e-09	"Cr+3"	2.800132389577646e-11	"pH"	5.824120600000000e+00	"pe"	7.284873261161414e+00	"PO2"	-2.974874400000000e+01	"PH2"	-2.614450782085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303563236550433e-09	"Cr(OH)2+"	1.250207348790778e-09	"Cr+3"	2.998009878171499e-11	"pH"	5.804020100000000e+00	"pe"	7.204471220345209e+00	"PO2"	-3.015075400000000e+01	"PH2"	-2.594350273921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280507174444120e-09	"CrOH+2"	1.274978718893632e-09	"Cr+3"	2.800143376010804e-11	"pH"	5.824120600000000e+00	"pe"	7.184370761161415e+00	"PO2"	-3.015075400000000e+01	"PH2"	-2.594350282085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303565488603185e-09	"Cr(OH)2+"	1.250209508665288e-09	"Cr+3"	2.998015057572059e-11	"pH"	5.804020100000000e+00	"pe"	7.103968720345210e+00	"PO2"	-3.055276400000000e+01	"PH2"	-2.574249773921805e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280509683749964e-09	"CrOH+2"	1.274981217365728e-09	"Cr+3"	2.800148863223801e-11	"pH"	5.824120600000000e+00	"pe"	7.083868261161416e+00	"PO2"	-3.055276400000000e+01	"PH2"	-2.574249782085046e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303566613395232e-09	"Cr(OH)2+"	1.250210587418737e-09	"Cr+3"	2.998017644433552e-11	"pH"	5.804020100000000e+00	"pe"	7.003466220345209e+00	"PO2"	-3.095477400000000e+01	"PH2"	-2.554149273921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280510937028016e-09	"CrOH+2"	1.274982465232826e-09	"Cr+3"	2.800151603823785e-11	"pH"	5.824120600000000e+00	"pe"	6.983365761161415e+00	"PO2"	-3.095477400000000e+01	"PH2"	-2.554149282085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567175174067e-09	"Cr(OH)2+"	1.250211126203524e-09	"Cr+3"	2.998018936444827e-11	"pH"	5.804020100000000e+00	"pe"	6.902963720345208e+00	"PO2"	-3.135678400000000e+01	"PH2"	-2.534048773921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280511562979462e-09	"CrOH+2"	1.274983088481771e-09	"Cr+3"	2.800152972620213e-11	"pH"	5.824120600000000e+00	"pe"	6.882863261161414e+00	"PO2"	-3.135678400000000e+01	"PH2"	-2.534048782085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567455755041e-09	"Cr(OH)2+"	1.250211395300125e-09	"Cr+3"	2.998019581741102e-11	"pH"	5.804020100000000e+00	"pe"	6.802461220345209e+00	"PO2"	-3.175879400000000e+01	"PH2"	-2.513948273921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280511875611563e-09	"CrOH+2"	1.274983399764084e-09	"Cr+3"	2.800153656266981e-11	"pH"	5.824120600000000e+00	"pe"	6.782360761161415e+00	"PO2"	-3.175879400000000e+01	"PH2"	-2.513948282085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567595891443e-09	"Cr(OH)2+"	1.250211529700642e-09	"Cr+3"	2.998019904034831e-11	"pH"	5.804020100000000e+00	"pe"	6.701958720345210e+00	"PO2"	-3.216080400000000e+01	"PH2"	-2.493847773921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512031755934e-09	"CrOH+2"	1.274983555234308e-09	"Cr+3"	2.800153997714921e-11	"pH"	5.824120600000000e+00	"pe"	6.681858261161415e+00	"PO2"	-3.216080400000000e+01	"PH2"	-2.493847782085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567665882674e-09	"Cr(OH)2+"	1.250211596827102e-09	"Cr+3"	2.998020065004649e-11	"pH"	5.804020100000000e+00	"pe"	6.601456220345209e+00	"PO2"	-3.256281400000000e+01	"PH2"	-2.473747273921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512109742372e-09	"CrOH+2"	1.274983632884037e-09	"Cr+3"	2.800154168251349e-11	"pH"	5.824120600000000e+00	"pe"	6.581355761161414e+00	"PO2"	-3.256281400000000e+01	"PH2"	-2.473747282085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567700839848e-09	"Cr(OH)2+"	1.250211630353471e-09	"Cr+3"	2.998020145401099e-11	"pH"	5.804020100000000e+00	"pe"	6.500953720345209e+00	"PO2"	-3.296482400000000e+01	"PH2"	-2.453646773921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512148692775e-09	"CrOH+2"	1.274983671666245e-09	"Cr+3"	2.800154253425857e-11	"pH"	5.824120600000000e+00	"pe"	6.480853261161415e+00	"PO2"	-3.296482400000000e+01	"PH2"	-2.453646782085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567718299214e-09	"Cr(OH)2+"	1.250211647098252e-09	"Cr+3"	2.998020185555070e-11	"pH"	5.804020100000000e+00	"pe"	6.400451220345210e+00	"PO2"	-3.336683400000000e+01	"PH2"	-2.433546273921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512168146598e-09	"CrOH+2"	1.274983691036036e-09	"Cr+3"	2.800154295966222e-11	"pH"	5.824120600000000e+00	"pe"	6.380350761161416e+00	"PO2"	-3.336683400000000e+01	"PH2"	-2.433546282085046e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567727019295e-09	"Cr(OH)2+"	1.250211655461474e-09	"Cr+3"	2.998020205609866e-11	"pH"	5.804020100000000e+00	"pe"	6.299948720345209e+00	"PO2"	-3.376884400000000e+01	"PH2"	-2.413445773921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512177862840e-09	"CrOH+2"	1.274983700710277e-09	"Cr+3"	2.800154317212931e-11	"pH"	5.824120600000000e+00	"pe"	6.279848261161415e+00	"PO2"	-3.376884400000000e+01	"PH2"	-2.413445782085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567731374515e-09	"Cr(OH)2+"	1.250211659638524e-09	"Cr+3"	2.998020215626008e-11	"pH"	5.804020100000000e+00	"pe"	6.199446220345210e+00	"PO2"	-3.417085400000000e+01	"PH2"	-2.393345273921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512182715666e-09	"CrOH+2"	1.274983705542068e-09	"Cr+3"	2.800154327824415e-11	"pH"	5.824120600000000e+00	"pe"	6.179345761161415e+00	"PO2"	-3.417085400000000e+01	"PH2"	-2.393345282085046e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567733549694e-09	"Cr(OH)2+"	1.250211661724814e-09	"Cr+3"	2.998020220628254e-11	"pH"	5.804020100000000e+00	"pe"	6.098943720345209e+00	"PO2"	-3.457286400000000e+01	"PH2"	-2.373244773921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512185139466e-09	"CrOH+2"	1.274983707955257e-09	"Cr+3"	2.800154333124018e-11	"pH"	5.824120600000000e+00	"pe"	6.078843261161414e+00	"PO2"	-3.457286400000000e+01	"PH2"	-2.373244782085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567734636019e-09	"Cr(OH)2+"	1.250211662766890e-09	"Cr+3"	2.998020223126072e-11	"pH"	5.804020100000000e+00	"pe"	5.998441220345209e+00	"PO2"	-3.497487400000000e+01	"PH2"	-2.353144273921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512186350109e-09	"CrOH+2"	1.274983709160465e-09	"Cr+3"	2.800154335770423e-11	"pH"	5.824120600000000e+00	"pe"	5.978340761161415e+00	"PO2"	-3.497487400000000e+01	"PH2"	-2.353144282085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567735178463e-09	"Cr(OH)2+"	1.250211663287468e-09	"Cr+3"	2.998020224372731e-11	"pH"	5.804020100000000e+00	"pe"	5.897938720345209e+00	"PO2"	-3.537688400000000e+01	"PH2"	-2.333043773921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512186954880e-09	"CrOH+2"	1.274983709762291e-09	"Cr+3"	2.800154337091393e-11	"pH"	5.824120600000000e+00	"pe"	5.877838261161416e+00	"PO2"	-3.537688400000000e+01	"PH2"	-2.333043782085046e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567735449220e-09	"Cr(OH)2+"	1.250211663547680e-09	"Cr+3"	2.998020224994024e-11	"pH"	5.804020100000000e+00	"pe"	5.797436220345208e+00	"PO2"	-3.577889400000000e+01	"PH2"	-2.312943273921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512187257119e-09	"CrOH+2"	1.274983710062704e-09	"Cr+3"	2.800154337749930e-11	"pH"	5.824120600000000e+00	"pe"	5.777335761161415e+00	"PO2"	-3.577889400000000e+01	"PH2"	-2.312943282085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567735584149e-09	"Cr(OH)2+"	1.250211663677940e-09	"Cr+3"	2.998020225302182e-11	"pH"	5.804020100000000e+00	"pe"	5.696933470345208e+00	"PO2"	-3.618090500000000e+01	"PH2"	-2.292842723921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512187408364e-09	"CrOH+2"	1.274983710212467e-09	"Cr+3"	2.800154338076897e-11	"pH"	5.824120600000000e+00	"pe"	5.676833011161414e+00	"PO2"	-3.618090500000000e+01	"PH2"	-2.292842732085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567735651106e-09	"Cr(OH)2+"	1.250211663743476e-09	"Cr+3"	2.998020225452717e-11	"pH"	5.804020100000000e+00	"pe"	5.596430970345208e+00	"PO2"	-3.658291500000000e+01	"PH2"	-2.272742223921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512187484361e-09	"CrOH+2"	1.274983710286848e-09	"Cr+3"	2.800154338237162e-11	"pH"	5.824120600000000e+00	"pe"	5.576330511161414e+00	"PO2"	-3.658291500000000e+01	"PH2"	-2.272742232085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567735683839e-09	"Cr(OH)2+"	1.250211663776975e-09	"Cr+3"	2.998020225522564e-11	"pH"	5.804020100000000e+00	"pe"	5.495928470345208e+00	"PO2"	-3.698492500000000e+01	"PH2"	-2.252641723921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512187523051e-09	"CrOH+2"	1.274983710323321e-09	"Cr+3"	2.800154338312421e-11	"pH"	5.824120600000000e+00	"pe"	5.475828011161415e+00	"PO2"	-3.698492500000000e+01	"PH2"	-2.252641732085046e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567735699056e-09	"Cr(OH)2+"	1.250211663794904e-09	"Cr+3"	2.998020225548966e-11	"pH"	5.804020100000000e+00	"pe"	5.395425970345207e+00	"PO2"	-3.738693500000000e+01	"PH2"	-2.232541223921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512187543514e-09	"CrOH+2"	1.274983710340453e-09	"Cr+3"	2.800154338342371e-11	"pH"	5.824120600000000e+00	"pe"	5.375325511161413e+00	"PO2"	-3.738693500000000e+01	"PH2"	-2.232541232085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567735704883e-09	"Cr(OH)2+"	1.250211663805765e-09	"Cr+3"	2.998020225548782e-11	"pH"	5.804020100000000e+00	"pe"	5.294923470345207e+00	"PO2"	-3.778894500000000e+01	"PH2"	-2.212440723921804e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512187555550e-09	"CrOH+2"	1.274983710347310e-09	"Cr+3"	2.800154338345303e-11	"pH"	5.824120600000000e+00	"pe"	5.274823011161413e+00	"PO2"	-3.778894500000000e+01	"PH2"	-2.212440732085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567735704990e-09	"Cr(OH)2+"	1.250211663814198e-09	"Cr+3"	2.998020225527494e-11	"pH"	5.804020100000000e+00	"pe"	5.194420970345204e+00	"PO2"	-3.819095500000000e+01	"PH2"	-2.192340223921803e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512187564454e-09	"CrOH+2"	1.274983710348035e-09	"Cr+3"	2.800154338327688e-11	"pH"	5.824120600000000e+00	"pe"	5.174320511161411e+00	"PO2"	-3.819095500000000e+01	"PH2"	-2.192340232085045e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567735700591e-09	"Cr(OH)2+"	1.250211663823182e-09	"Cr+3"	2.998020225483226e-11	"pH"	5.804020100000000e+00	"pe"	5.093918470345202e+00	"PO2"	-3.859296500000000e+01	"PH2"	-2.172239723921803e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512187573447e-09	"CrOH+2"	1.274983710344129e-09	"Cr+3"	2.800154338288633e-11	"pH"	5.824120600000000e+00	"pe"	5.073818011161409e+00	"PO2"	-3.859296500000000e+01	"PH2"	-2.172239732085044e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567735691335e-09	"Cr(OH)2+"	1.250211663835245e-09	"Cr+3"	2.998020225407824e-11	"pH"	5.804020100000000e+00	"pe"	4.993415970345199e+00	"PO2"	-3.899497500000000e+01	"PH2"	-2.152139223921802e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512187585200e-09	"CrOH+2"	1.274983710335399e-09	"Cr+3"	2.800154338221173e-11	"pH"	5.824120600000000e+00	"pe"	4.973315511161406e+00	"PO2"	-3.899497500000000e+01	"PH2"	-2.152139232085044e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567735675505e-09	"Cr(OH)2+"	1.250211663853291e-09	"Cr+3"	2.998020225285591e-11	"pH"	5.804020100000000e+00	"pe"	4.892913470345192e+00	"PO2"	-3.939698500000000e+01	"PH2"	-2.132038723921801e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512187602531e-09	"CrOH+2"	1.274983710320286e-09	"Cr+3"	2.800154338111371e-11	"pH"	5.824120600000000e+00	"pe"	4.872813011161400e+00	"PO2"	-3.939698500000000e+01	"PH2"	-2.132038732085042e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567735649826e-09	"Cr(OH)2+"	1.250211663881360e-09	"Cr+3"	2.998020225090372e-11	"pH"	5.804020100000000e+00	"pe"	4.792410970345184e+00	"PO2"	-3.979899500000000e+01	"PH2"	-2.111938223921799e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512187629421e-09	"CrOH+2"	1.274983710295661e-09	"Cr+3"	2.800154337935747e-11	"pH"	5.824120600000000e+00	"pe"	4.772310511161391e+00	"PO2"	-3.979899500000000e+01	"PH2"	-2.111938232085041e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567735608798e-09	"Cr(OH)2+"	1.250211663925654e-09	"Cr+3"	2.998020224779896e-11	"pH"	5.804020100000000e+00	"pe"	4.691908470345168e+00	"PO2"	-4.020100500000000e+01	"PH2"	-2.091837723921796e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512187671767e-09	"CrOH+2"	1.274983710256288e-09	"Cr+3"	2.800154337656346e-11	"pH"	5.824120600000000e+00	"pe"	4.671808011161376e+00	"PO2"	-4.020100500000000e+01	"PH2"	-2.091837732085038e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567735543514e-09	"Cr(OH)2+"	1.250211663995813e-09	"Cr+3"	2.998020224286721e-11	"pH"	5.804020100000000e+00	"pe"	4.591405970345146e+00	"PO2"	-4.060301500000000e+01	"PH2"	-2.071737223921792e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"Cr(OH)2+"	1.280512187738839e-09	"CrOH+2"	1.274983710193610e-09	"Cr+3"	2.800154337212476e-11	"pH"	5.824120600000000e+00	"pe"	4.571305511161355e+00	"PO2"	-4.060301500000000e+01	"PH2"	-2.071737232085033e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	1.303567735439820e-09	"Cr(OH)2+"	1.250211664107137e-09	"Cr+3"	2.998020223503660e-11	"pH"	5.804020100000000e+00	"pe"	4.490903470345107e+00	"PO2"	-4.100502500000000e+01	"PH2"	-2.051636723921784e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
