"no_heading_1"	"no_heading_2"	"no_heading_3"	"no_heading_4"	"no_heading_5"	"no_heading_6"	"no_heading_7"	"no_heading_8"	"no_heading_9"	"no_heading_10"	"no_heading_11"	"no_heading_12"	"no_heading_13"	"no_heading_14"	"no_heading_15"	"no_heading_16"	"no_heading_17"	"no_heading_18"	"no_heading_19"	"no_heading_20"	"no_heading_21"	"no_heading_22"	"no_heading_23"
"U(OH)4"	1.260707523905535e-10	"pH"	5.000000000000000e+00	"pe"	-4.453821573966885e+00	"PO2"	-8.000000000000000e+01	"PH2"	-1.018876950593855e+00	"temp"	2.820000000000000e+01	1.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	1.260706883324819e-10	"pH"	5.000000000000000e+00	"pe"	-4.353319175864184e+00	"PO2"	-7.959799000000000e+01	"PH2"	-1.219881746799258e+00	"temp"	2.820000000000000e+01	1.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	1.260705358397885e-10	"pH"	5.000000000000000e+00	"pe"	-3.448796596368069e+00	"PO2"	-7.597989900000000e+01	"PH2"	-3.028926905791488e+00	"temp"	2.820000000000000e+01	1.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	1.260693660475246e-10	"pH"	5.000000000000000e+00	"pe"	-2.443771578818474e+00	"PO2"	-7.195979900000000e+01	"PH2"	-5.038976940890677e+00	"temp"	2.820000000000000e+01	1.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	1.260590168933932e-10	"pH"	5.000000000000000e+00	"pe"	-1.438746116368793e+00	"PO2"	-6.793969800000001e+01	"PH2"	-7.049027865790039e+00	"temp"	2.820000000000000e+01	1.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	1.260036138973842e-10	"pH"	5.000000000000000e+00	"pe"	-4.337206134337656e-01	"PO2"	-6.391959800000000e+01	"PH2"	-9.059078871660095e+00	"temp"	2.820000000000000e+01	1.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	1.250958016577899e-10	"pH"	5.000000000000000e+00	"pe"	5.713046425070083e-01	"PO2"	-5.989949700000000e+01	"PH2"	-1.106912938354164e+01	"temp"	2.820000000000000e+01	1.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	9.170783565621716e-11	"UO2HPO4"	1.073646480848086e-11	"UO2+2"	6.513828874988603e-12	"pH"	5.000000000000000e+00	"pe"	1.576329642513267e+00	"PO2"	-5.587939700000000e+01	"PH2"	-1.307917938355416e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"UO2HPO4"	4.301022878924320e-11	"UO2+2"	2.609494059940997e-11	"UO2CO3"	2.444013949737974e-11	"pH"	5.000000000000000e+00	"pe"	2.581354892596453e+00	"PO2"	-5.185929600000000e+01	"PH2"	-1.508922988372053e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"UO2HPO4"	3.338376766663728e-11	"U(OH)4"	2.818785254710656e-11	"UO2+2"	2.025428473768065e-11	"pH"	5.000000000000000e+00	"pe"	2.078842142520684e+00	"PO2"	-5.386934700000000e+01	"PH2"	-1.408420438356899e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	5.925255894410909e-11	"UO2HPO4"	2.206333813535069e-11	"UO2+2"	1.338595980392458e-11	"pH"	5.000000000000000e+00	"pe"	1.827585892514961e+00	"PO2"	-5.487437200000000e+01	"PH2"	-1.358169188355755e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"UO2HPO4"	3.338376766663728e-11	"U(OH)4"	2.818785254710656e-11	"UO2+2"	2.025428473768065e-11	"pH"	5.000000000000000e+00	"pe"	2.078842142520684e+00	"PO2"	-5.386934700000000e+01	"PH2"	-1.408420438356899e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	4.238354071764304e-11	"UO2HPO4"	2.814596207906398e-11	"UO2+2"	1.707639317248738e-11	"pH"	5.000000000000000e+00	"pe"	1.953214142516994e+00	"PO2"	-5.437185900000000e+01	"PH2"	-1.383294838356161e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"UO2HPO4"	3.338376766663728e-11	"U(OH)4"	2.818785254710656e-11	"UO2+2"	2.025428473768065e-11	"pH"	5.000000000000000e+00	"pe"	2.078842142520684e+00	"PO2"	-5.386934700000000e+01	"PH2"	-1.408420438356899e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"U(OH)4"	3.485269120249995e-11	"UO2HPO4"	3.090881734579873e-11	"UO2+2"	1.875267526694673e-11	"pH"	5.000000000000000e+00	"pe"	2.016028142518568e+00	"PO2"	-5.412060300000000e+01	"PH2"	-1.395857638356476e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"UO2HPO4"	3.338376766663728e-11	"U(OH)4"	2.818785254710656e-11	"UO2+2"	2.025428473768065e-11	"pH"	5.000000000000000e+00	"pe"	2.078842142520684e+00	"PO2"	-5.386934700000000e+01	"PH2"	-1.408420438356899e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"UO2HPO4"	3.218527264225854e-11	"U(OH)4"	3.140490540267395e-11	"UO2+2"	1.952712951596710e-11	"pH"	5.000000000000000e+00	"pe"	2.047435142519549e+00	"PO2"	-5.399497500000000e+01	"PH2"	-1.402139038356672e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
